_id,Tarih,Kurum Kodu,Tam,Öğrenci,Öğretmen,Serbest Kart,Personel,Bilet,Altmış Yaş,Çocuk,Gönüllü
7405,2018-02-07T00:00:00,Izulas,96.249,55.760,1.768,31.016,0,116,5.263,0,0
7406,2018-02-07T00:00:00,İzban,172.374,86.662,3.641,25.207,0,2.410,5.704,0,0
7407,2018-02-07T00:00:00,İzmir Doğal Yaşam Parkı,15,15,1,0,0,0,0,0,0
7408,2018-02-07T00:00:00,Metro,172.554,93.381,3.557,29.562,0,1.553,7.223,0,0
7409,2018-02-07T00:00:00,Tramvay,15.570,4.843,323,6.748,0,91,1.282,0,0
7410,2018-02-08T00:00:00,BİSİM,2,0,0,0,0,0,0,0,0
7411,2018-02-08T00:00:00,Eshot,388.146,248.687,7.901,124.474,0,873,20.831,0,0
7412,2018-02-08T00:00:00,Izdeniz,26.797,7.873,383,4.611,0,768,1.177,0,0
7413,2018-02-08T00:00:00,Izdeniz-Araba,2.766,0,0,0,0,0,0,0,0
7414,2018-02-08T00:00:00,Izulas,93.359,54.987,1.768,30.218,0,120,5.058,0,0
7415,2018-02-08T00:00:00,İzban,169.720,85.111,3.714,26.186,0,2.407,5.971,0,0
7416,2018-02-08T00:00:00,İzmir Doğal Yaşam Parkı,10,6,0,0,0,0,0,0,0
7417,2018-02-08T00:00:00,Metro,170.703,94.141,3.539,30.064,0,1.624,7.215,0,0
7418,2018-02-08T00:00:00,Tramvay,12.023,3.980,276,4.736,0,90,960,0,0
7419,2018-02-09T00:00:00,BİSİM,0,0,1,0,0,0,0,0,0
7420,2018-02-09T00:00:00,Eshot,394.681,251.155,7.964,120.580,0,872,21.296,0,0
7421,2018-02-09T00:00:00,Izdeniz,29.131,8.888,458,4.912,0,960,1.283,0,0
7422,2018-02-09T00:00:00,Izdeniz-Araba,2.899,0,0,0,0,0,0,0,0
7423,2018-02-09T00:00:00,Izulas,95.913,56.485,1.773,30.351,0,124,5.118,0,0
7424,2018-02-09T00:00:00,İBB Bornova Buz Pisti,1,0,0,0,0,0,0,0,0
7425,2018-02-09T00:00:00,İzban,176.054,89.758,3.871,24.413,0,2.431,5.746,0,0
7426,2018-02-09T00:00:00,İzmir Doğal Yaşam Parkı,21,4,0,0,0,0,0,0,0
7427,2018-02-09T00:00:00,Metro,173.309,96.175,3.739,28.390,0,1.534,7.231,0,0
7428,2018-02-09T00:00:00,Tramvay,13.111,4.688,307,4.859,0,110,858,0,0
7429,2018-02-10T00:00:00,BİSİM,0,4,1,0,0,0,0,0,0
7430,2018-02-10T00:00:00,Eshot,316.381,151.168,4.030,82.772,0,1.019,15.048,0,0
7431,2018-02-10T00:00:00,Izdeniz,21.276,7.981,486,2.613,0,1.118,745,0,0
7432,2018-02-10T00:00:00,Izdeniz-Araba,2.487,0,0,0,0,0,0,0,0
7433,2018-02-10T00:00:00,Izulas,78.103,33.733,721,20.581,0,129,3.750,0,0
7434,2018-02-10T00:00:00,İBB Bornova Buz Pisti,0,1,0,0,0,0,0,0,0
7435,2018-02-10T00:00:00,İzban,153.183,68.290,2.429,18.442,0,2.657,4.340,0,0
7436,2018-02-10T00:00:00,İzmir Doğal Yaşam Parkı,14,13,0,0,0,0,0,0,0
7437,2018-02-10T00:00:00,Metro,142.405,65.693,2.385,20.520,0,1.838,5.263,0,0
7438,2018-02-10T00:00:00,Tramvay,13.511,5.738,345,3.196,0,137,604,0,0
7439,2018-02-11T00:00:00,BİSİM,3,3,0,0,0,0,0,0,0
7440,2018-02-11T00:00:00,Eshot,218.347,111.440,2.206,66.205,0,738,10.637,0,0
7441,2018-02-11T00:00:00,Izdeniz,17.199,5.733,241,1.862,0,1.020,386,0,0
7442,2018-02-11T00:00:00,Izdeniz-Araba,2.215,0,0,0,0,0,0,0,0
7443,2018-02-11T00:00:00,Izulas,50.224,23.570,405,14.693,0,88,2.361,0,0
7444,2018-02-11T00:00:00,İBB Bornova Buz Pisti,5,7,0,0,0,0,0,0,0
7445,2018-02-11T00:00:00,İzban,117.785,52.637,1.403,13.413,0,2.252,2.932,0,0
7446,2018-02-11T00:00:00,İzmir Doğal Yaşam Parkı,68,16,1,0,0,0,3,0,0
7447,2018-02-11T00:00:00,Metro,86.999,45.386,1.107,12.437,0,1.161,2.876,0,0
7448,2018-02-11T00:00:00,Tramvay,11.555,4.263,228,2.801,0,93,563,0,0
7449,2018-02-12T00:00:00,BİSİM,0,3,0,0,0,0,0,0,0
7450,2018-02-12T00:00:00,Eshot,387.830,265.475,7.889,120.826,0,954,20.548,0,0
7451,2018-02-12T00:00:00,Izdeniz,25.149,7.518,396,4.274,0,665,1.029,0,0
7452,2018-02-12T00:00:00,Izdeniz-Araba,2.723,0,0,0,0,0,0,0,0
7453,2018-02-12T00:00:00,Izulas,93.712,58.059,1.795,29.417,0,119,5.074,0,0
7454,2018-02-12T00:00:00,İBB Bornova Buz Pisti,1,1,0,0,0,0,0,0,0
7455,2018-02-12T00:00:00,İzban,168.843,92.087,3.833,25.007,0,2.373,5.665,0,0
7456,2018-02-12T00:00:00,İzmir Doğal Yaşam Parkı,5,4,0,0,0,0,0,0,0
7457,2018-02-12T00:00:00,Metro,172.281,110.482,3.556,29.468,0,1.737,7.095,0,0
7458,2018-02-12T00:00:00,Tramvay,11.515,3.677,250,4.591,0,77,824,0,0
7459,2018-02-13T00:00:00,BİSİM,3,1,0,0,0,0,1,0,0
7460,2018-02-13T00:00:00,Eshot,399.184,271.672,9.176,127.554,0,860,22.131,0,0
7461,2018-02-13T00:00:00,Izdeniz,28.573,8.623,494,5.352,0,836,1.345,0,0
7462,2018-02-13T00:00:00,Izdeniz-Araba,2.857,0,0,0,0,0,0,0,0
7463,2018-02-13T00:00:00,Izulas,97.533,59.442,1.886,32.036,0,106,5.492,0,0
7464,2018-02-13T00:00:00,İzban,170.161,93.483,3.925,25.720,0,2.334,5.976,0,0
7465,2018-02-13T00:00:00,İzmir Doğal Yaşam Parkı,7,6,0,0,0,0,0,0,0
7466,2018-02-13T00:00:00,Metro,177.913,114.267,3.836,31.403,0,1.636,7.750,0,0
7467,2018-02-13T00:00:00,Tramvay,12.529,3.994,293,5.321,0,72,987,0,0
7468,2018-02-14T00:00:00,BİSİM,1,1,0,0,0,0,0,0,0
7469,2018-02-14T00:00:00,Eshot,377.830,263.034,8.180,115.665,0,859,20.764,0,0
7470,2018-02-14T00:00:00,Izdeniz,25.973,8.884,454,4.053,0,777,1.105,0,0
7471,2018-02-14T00:00:00,Izdeniz-Araba,3.141,0,0,0,0,0,0,0,0
7472,2018-02-14T00:00:00,Izulas,92.413,57.469,1.831,29.046,0,93,4.984,0,0
7473,2018-02-14T00:00:00,İBB Bornova Buz Pisti,1,0,0,0,0,0,0,0,0
7474,2018-02-14T00:00:00,İzban,167.053,94.088,3.743,23.134,0,2.443,5.416,0,0
7475,2018-02-14T00:00:00,İzmir Doğal Yaşam Parkı,1,2,0,0,0,0,0,0,0
7476,2018-02-14T00:00:00,Metro,166.923,110.094,3.620,26.775,0,1.634,6.790,0,0
7477,2018-02-14T00:00:00,Tramvay,15.496,5.141,345,6.152,0,112,1.186,0,0
7478,2018-02-15T00:00:00,Eshot,359.997,257.590,7.916,105.010,0,628,18.664,0,0
7479,2018-02-15T00:00:00,Izdeniz,21.769,6.242,361,3.480,0,476,921,0,0
7480,2018-02-15T00:00:00,Izdeniz-Araba,2.770,0,0,0,0,0,0,0,0
7481,2018-02-15T00:00:00,Izulas,88.836,56.281,1.815,26.134,0,94,4.660,0,0
7482,2018-02-15T00:00:00,İzban,143.400,76.220,3.572,22.670,0,1.751,4.816,0,0
7483,2018-02-15T00:00:00,İzmir Doğal Yaşam Parkı,2,0,0,0,0,0,0,0,0
7484,2018-02-15T00:00:00,Metro,157.081,102.406,3.439,26.234,0,1.292,6.602,0,0
7485,2018-02-15T00:00:00,Tramvay,10.328,3.574,211,3.682,0,60,751,0,0
7486,2018-02-16T00:00:00,BİSİM,4,0,0,0,0,0,0,0,0
7487,2018-02-16T00:00:00,Eshot,393.132,269.143,8.450,126.429,0,761,21.317,0,0
7488,2018-02-16T00:00:00,Izdeniz,29.387,9.672,503,4.650,0,897,1.272,0,0
7489,2018-02-16T00:00:00,Izdeniz-Araba,3.083,0,0,0,0,0,0,0,0
7490,2018-02-16T00:00:00,Izulas,93.960,58.360,1.851,31.610,0,89,5.087,0,0
7491,2018-02-16T00:00:00,İBB Bornova Buz Pisti,1,0,0,0,0,0,0,0,0
7492,2018-02-16T00:00:00,İzban,151.419,82.078,3.686,24.334,0,2.036,4.967,0,0
7493,2018-02-16T00:00:00,İzmir Doğal Yaşam Parkı,6,2,0,0,0,0,0,0,0
7494,2018-02-16T00:00:00,Metro,168.835,108.986,3.793,28.928,0,1.417,7.087,0,0
7495,2018-02-16T00:00:00,Tramvay,13.099,5.176,302,5.347,0,88,1.021,0,0
7496,2018-02-17T00:00:00,BİSİM,5,5,0,0,0,0,0,0,0
7497,2018-02-17T00:00:00,Eshot,339.608,167.600,4.502,94.153,0,778,17.270,0,0
7498,2018-02-17T00:00:00,Izdeniz,32.761,12.920,829,4.345,0,1.694,1.144,0,0
7499,2018-02-17T00:00:00,Izdeniz-Araba,2.867,0,0,0,0,0,0,0,0
7500,2018-02-17T00:00:00,Izulas,81.440,37.074,828,23.365,0,82,4.067,0,0
7501,2018-02-17T00:00:00,İBB Bornova Buz Pisti,1,3,0,0,0,0,0,0,0
7502,2018-02-17T00:00:00,İzban,135.795,61.433,2.164,19.897,0,1.800,4.201,0,0
7503,2018-02-17T00:00:00,İzmir Doğal Yaşam Parkı,120,52,6,3,0,0,2,0,0
7504,2018-02-17T00:00:00,Metro,156.025,76.836,2.909,24.014,0,1.358,6.227,0,0
7505,2018-02-17T00:00:00,Tramvay,16.326,6.928,446,4.284,0,177,821,0,0
7506,2018-02-18T00:00:00,BİSİM,9,8,0,0,0,0,0,0,0
7507,2018-02-18T00:00:00,Eshot,237.967,122.462,2.624,72.429,0,690,11.983,0,0
7508,2018-02-18T00:00:00,Izdeniz,25.102,9.184,320,2.470,0,1.700,572,0,0
7509,2018-02-18T00:00:00,Izdeniz-Araba,2.614,0,0,0,0,0,0,0,0
7510,2018-02-18T00:00:00,Izulas,54.424,25.848,450,16.664,0,72,2.639,0,0
7511,2018-02-18T00:00:00,İBB Bornova Buz Pisti,0,3,1,0,0,0,0,0,0
7512,2018-02-18T00:00:00,İzban,99.031,45.066,1.365,15.010,0,1.453,2.867,0,0
7513,2018-02-18T00:00:00,İzmir Doğal Yaşam Parkı,552,148,10,12,0,0,5,0,0
7514,2018-02-18T00:00:00,Metro,90.592,51.068,1.234,13.599,0,1.081,3.010,0,0
7515,2018-02-18T00:00:00,Tramvay,12.744,5.133,299,3.104,0,132,604,0,0
7516,2018-02-19T00:00:00,BİSİM,2,0,0,0,0,0,0,0,0
7517,2018-02-19T00:00:00,Eshot,395.787,270.082,8.398,128.634,0,749,22.352,0,0
7518,2018-02-19T00:00:00,Izdeniz,27.881,8.214,472,4.755,0,661,1.274,0,0
7519,2018-02-19T00:00:00,Izdeniz-Araba,2.737,0,0,0,0,0,0,0,0
7520,2018-02-19T00:00:00,Izulas,95.536,58.915,1.901,33.623,0,99,5.454,0,0
7521,2018-02-19T00:00:00,İzban,143.971,79.607,3.591,24.570,0,1.428,5.167,0,0
7522,2018-02-19T00:00:00,İzmir Doğal Yaşam Parkı,12,1,0,0,0,0,1,0,0
7523,2018-02-19T00:00:00,Metro,168.002,113.513,3.681,30.920,0,1.273,7.537,0,0
7524,2018-02-19T00:00:00,Tramvay,11.730,3.932,257,5.022,0,48,845,0,0
7525,2018-02-20T00:00:00,Eshot,386.625,271.721,8.385,121.351,0,656,21.477,0,0
7526,2018-02-20T00:00:00,Izdeniz,25.471,7.297,404,4.338,0,547,1.219,0,0
7527,2018-02-20T00:00:00,Izdeniz-Araba,2.554,0,0,0,0,0,0,0,0
7528,2018-02-20T00:00:00,Izulas,93.076,59.726,1.961,31.125,0,91,5.049,0,0
7529,2018-02-20T00:00:00,İzban,139.569,79.031,3.512,23.910,0,1.208,4.878,0,0
7530,2018-02-20T00:00:00,İzmir Doğal Yaşam Parkı,4,3,0,1,0,0,0,0,0
7531,2018-02-20T00:00:00,Metro,164.778,113.696,3.567,29.397,0,1.202,7.202,0,0
7532,2018-02-20T00:00:00,Tramvay,11.439,3.712,255,4.400,0,67,838,0,0
7533,2018-02-21T00:00:00,BİSİM,0,1,0,0,0,0,0,0,0
7534,2018-02-21T00:00:00,Eshot,384.653,269.804,8.220,127.166,0,637,21.718,0,0
7535,2018-02-21T00:00:00,Izdeniz,26.427,7.839,424,4.533,0,684,1.305,0,0
7536,2018-02-21T00:00:00,Izdeniz-Araba,2.607,0,0,0,0,0,0,0,0
7537,2018-02-21T00:00:00,Izulas,93.473,58.917,1.850,31.268,0,111,5.204,0,0
7538,2018-02-21T00:00:00,İzban,136.579,80.122,3.443,23.895,0,1.345,4.821,0,0
7539,2018-02-21T00:00:00,İzmir Doğal Yaşam Parkı,9,6,3,0,0,0,0,0,0
7540,2018-02-21T00:00:00,Metro,161.607,112.688,3.431,28.698,0,1.145,7.010,0,0
7541,2018-02-21T00:00:00,Tramvay,14.538,4.196,315,6.438,0,71,1.232,0,0
7542,2018-02-22T00:00:00,BİSİM,2,1,0,0,0,0,0,0,0
7543,2018-02-22T00:00:00,Eshot,384.956,269.842,8.407,125.745,0,631,22.240,0,0
7544,2018-02-22T00:00:00,Izdeniz,27.021,7.569,483,4.612,0,693,1.224,0,0
7545,2018-02-22T00:00:00,Izdeniz-Araba,2.848,0,0,0,0,0,0,0,0
7546,2018-02-22T00:00:00,Izulas,92.019,58.830,1.821,30.978,0,82,5.449,0,0
7547,2018-02-22T00:00:00,İzban,138.532,79.574,3.496,24.966,0,1.249,5.114,0,0
7548,2018-02-22T00:00:00,İzmir Doğal Yaşam Parkı,4,1,0,0,0,0,1,0,0
7549,2018-02-22T00:00:00,Metro,163.324,112.493,3.622,29.562,0,1.149,7.411,0,0
7550,2018-02-22T00:00:00,Tramvay,11.925,3.792,268,4.580,0,56,840,0,0
7551,2018-02-23T00:00:00,BİSİM,2,5,0,0,0,0,0,0,0
7552,2018-02-23T00:00:00,Eshot,398.023,274.483,8.241,131.645,0,724,22.639,0,0
7553,2018-02-23T00:00:00,Izdeniz,30.449,9.793,654,5.023,0,992,1.398,0,0
7554,2018-02-23T00:00:00,Izdeniz-Araba,3.049,0,0,0,0,0,0,0,0
7555,2018-02-23T00:00:00,Izulas,95.157,59.469,1.829,33.241,0,84,5.389,0,0
7556,2018-02-23T00:00:00,İzban,143.764,82.299,3.643,24.472,0,1.518,4.919,0,0
7557,2018-02-23T00:00:00,İzmir Doğal Yaşam Parkı,17,7,1,1,0,0,0,0,0
7558,2018-02-23T00:00:00,Metro,169.756,115.746,3.736,30.015,0,1.451,7.359,0,0
7559,2018-02-23T00:00:00,Tramvay,13.650,4.809,369,5.192,0,94,998,0,0
7560,2018-02-24T00:00:00,BİSİM,0,2,0,0,0,0,0,0,0
7561,2018-02-24T00:00:00,Eshot,308.368,152.653,4.004,81.934,0,892,15.527,0,0
7562,2018-02-24T00:00:00,Izdeniz,17.454,6.376,364,2.227,0,983,614,0,0
7563,2018-02-24T00:00:00,Izdeniz-Araba,1.916,0,0,0,0,0,0,0,0
7564,2018-02-24T00:00:00,Izulas,74.906,35.060,758,20.288,0,62,3.838,0,0
7565,2018-02-24T00:00:00,İBB Bornova Buz Pisti,0,4,0,0,0,0,0,0,0
7566,2018-02-24T00:00:00,İzban,124.512,56.505,2.020,17.865,0,1.479,3.830,0,0
7567,2018-02-24T00:00:00,İzmir Doğal Yaşam Parkı,35,21,0,2,0,0,0,0,0
7568,2018-02-24T00:00:00,Metro,135.827,67.565,2.460,20.031,0,1.314,5.321,0,0
7569,2018-02-24T00:00:00,Tramvay,11.689,5.530,320,2.948,0,83,595,0,0
7570,2018-02-25T00:00:00,BİSİM,1,0,1,0,0,0,0,0,0
7571,2018-02-25T00:00:00,Eshot,227.057,117.161,2.722,68.897,0,720,11.392,0,0
7572,2018-02-25T00:00:00,Izdeniz,19.861,7.449,230,1.823,0,1.075,462,0,0
7573,2018-02-25T00:00:00,Izdeniz-Araba,2.172,0,0,0,0,0,0,0,0
7574,2018-02-25T00:00:00,Izulas,50.198,24.924,451,15.409,0,66,2.497,0,0
7575,2018-02-25T00:00:00,İBB Bornova Buz Pisti,1,1,2,0,0,0,0,0,0
7576,2018-02-25T00:00:00,İzban,93.428,43.283,1.370,13.228,0,1.298,2.526,0,0
7577,2018-02-25T00:00:00,İzmir Doğal Yaşam Parkı,118,42,0,1,0,0,0,0,0
7578,2018-02-25T00:00:00,Metro,87.871,49.728,1.331,12.571,0,1.093,2.857,0,0
7579,2018-02-25T00:00:00,Tramvay,11.194,4.346,233,2.809,0,70,523,0,0
7580,2018-02-26T00:00:00,Eshot,380.018,262.416,7.655,119.443,0,651,21.597,0,0
7581,2018-02-26T00:00:00,Izdeniz,24.068,6.603,383,3.517,0,436,1.067,0,0
7582,2018-02-26T00:00:00,Izdeniz-Araba,2.597,0,0,0,0,0,0,0,0
7583,2018-02-26T00:00:00,Izulas,94.211,57.958,1.739,30.686,0,109,5.570,0,0
7584,2018-02-26T00:00:00,İzban,136.426,76.786,3.323,23.566,0,1.232,4.838,0,0
7585,2018-02-26T00:00:00,İzmir Doğal Yaşam Parkı,0,4,0,0,0,0,0,0,0
7586,2018-02-26T00:00:00,Metro,160.031,109.899,3.287,28.544,0,1.165,6.882,0,0
7587,2018-02-26T00:00:00,Tramvay,10.731,3.524,243,3.965,0,44,796,0,0
7588,2018-02-27T00:00:00,BİSİM,0,1,0,0,0,0,0,0,0
7589,2018-02-27T00:00:00,Eshot,385.055,270.523,8.260,122.424,0,689,21.117,0,0
7590,2018-02-27T00:00:00,Izdeniz,25.686,7.685,399,4.011,0,568,1.200,0,0
7591,2018-02-27T00:00:00,Izdeniz-Araba,2.712,0,0,0,0,0,0,0,0
7592,2018-02-27T00:00:00,Izulas,92.364,59.655,1.866,30.753,0,66,5.058,0,0
7593,2018-02-27T00:00:00,İzban,136.443,79.117,3.554,23.393,0,1.270,4.819,0,0
7594,2018-02-27T00:00:00,İzmir Doğal Yaşam Parkı,4,3,0,1,0,0,0,0,0
7595,2018-02-27T00:00:00,Metro,163.401,113.601,3.735,29.294,0,1.032,7.217,0,0
7596,2018-02-27T00:00:00,Tramvay,11.414,3.859,267,4.291,0,46,865,0,0
7597,2018-02-28T00:00:00,BİSİM,1,0,0,0,0,0,0,0,0
7598,2018-02-28T00:00:00,Eshot,359.454,262.506,7.799,104.957,0,577,18.985,0,0
7599,2018-02-28T00:00:00,Izdeniz,22.657,6.872,371,2.979,0,445,934,0,0
7600,2018-02-28T00:00:00,Izdeniz-Araba,2.637,0,0,0,0,0,0,0,0
7601,2018-02-28T00:00:00,Izulas,86.281,57.492,1.798,26.295,0,76,4.590,0,0
7602,2018-02-28T00:00:00,İzban,128.601,76.608,3.276,20.793,0,1.367,4.432,0,0
7603,2018-02-28T00:00:00,İzmir Doğal Yaşam Parkı,1,0,0,0,0,0,0,0,0
7604,2018-02-28T00:00:00,Metro,150.813,108.275,3.299,24.888,0,984,6.239,0,0
7605,2018-02-28T00:00:00,Tramvay,12.909,3.984,294,4.720,0,63,1.044,0,0
7606,2018-03-01T00:00:00,BİSİM,1,3,0,0,0,0,0,0,0
7607,2018-03-01T00:00:00,Eshot,397.304,273.526,8.377,134.966,0,655,23.485,0,0
7608,2018-03-01T00:00:00,Izdeniz,29.101,8.481,495,5.101,0,731,1.482,0,0
7609,2018-03-01T00:00:00,Izdeniz-Araba,2.781,0,0,0,0,0,0,0,0
7610,2018-03-01T00:00:00,Izulas,94.437,59.426,1.851,32.960,0,104,5.558,0,0
7611,2018-03-01T00:00:00,İBB Bornova Buz Pisti,1,0,0,0,0,0,0,0,0
7612,2018-03-01T00:00:00,İzban,141.527,81.118,3.605,27.045,0,1.299,5.492,0,0
7613,2018-03-01T00:00:00,İzmir Doğal Yaşam Parkı,22,4,1,2,0,0,0,0,0
7614,2018-03-01T00:00:00,Metro,169.585,115.589,3.693,32.266,0,1.161,7.860,0,0
7615,2018-03-01T00:00:00,Tramvay,13.061,3.892,310,5.265,0,43,996,0,0
7616,2018-03-02T00:00:00,BİSİM,0,1,0,0,0,0,0,0,0
7617,2018-03-02T00:00:00,Eshot,386.764,269.205,8.203,122.230,0,770,21.452,0,0
7618,2018-03-02T00:00:00,Izdeniz,27.475,8.464,441,4.452,0,766,1.277,0,0
7619,2018-03-02T00:00:00,Izdeniz-Araba,2.951,0,0,0,0,0,0,0,0
7620,2018-03-02T00:00:00,Izulas,91.964,58.526,1.796,31.270,0,72,5.098,0,0
7621,2018-03-02T00:00:00,İBB Bornova Buz Pisti,1,0,0,0,0,0,0,0,0
7622,2018-03-02T00:00:00,İzban,139.990,81.840,3.442,23.869,0,1.626,4.943,0,0
7623,2018-03-02T00:00:00,İzmir Doğal Yaşam Parkı,7,5,0,0,0,0,0,0,0
7624,2018-03-02T00:00:00,Metro,163.457,110.900,3.504,28.623,0,1.217,7.152,0,0
7625,2018-03-02T00:00:00,Tramvay,12.889,4.591,273,4.892,0,57,961,0,0
7626,2018-03-03T00:00:00,BİSİM,5,7,1,0,0,0,0,0,0
7627,2018-03-03T00:00:00,Eshot,330.830,163.644,4.482,93.330,0,824,16.635,0,0
7628,2018-03-03T00:00:00,Izdeniz,28.337,10.829,566,3.337,0,1.487,1.006,0,0
7629,2018-03-03T00:00:00,Izdeniz-Araba,2.646,0,0,0,0,0,0,0,0
7630,2018-03-03T00:00:00,Izulas,78.952,37.180,871,23.609,0,109,3.980,0,0
7631,2018-03-03T00:00:00,İBB Bornova Buz Pisti,0,3,0,0,0,0,0,0,0
7632,2018-03-03T00:00:00,İzban,128.624,58.876,2.102,18.970,0,1.659,3.853,0,0
7633,2018-03-03T00:00:00,İzmir Doğal Yaşam Parkı,74,37,3,4,0,0,1,0,0
7634,2018-03-03T00:00:00,Metro,141.624,70.177,2.533,21.854,0,1.366,5.617,0,0
7635,2018-03-03T00:00:00,Tramvay,15.927,6.363,429,4.172,0,124,850,0,0
7636,2018-03-04T00:00:00,BİSİM,6,1,0,0,0,0,0,0,0
7637,2018-03-04T00:00:00,Eshot,233.493,106.830,2.594,73.875,0,716,11.761,0,0
7638,2018-03-04T00:00:00,Izdeniz,21.774,6.775,285,2.039,0,1.322,483,0,0
7639,2018-03-04T00:00:00,Izdeniz-Araba,2.355,0,0,0,0,0,0,0,0
7640,2018-03-04T00:00:00,Izulas,52.018,22.463,430,16.986,0,111,2.574,0,0
7641,2018-03-04T00:00:00,İBB Bornova Buz Pisti,5,3,0,0,0,0,0,0,0
7642,2018-03-04T00:00:00,İzban,96.160,39.501,1.288,14.294,0,1.281,2.692,0,0
7643,2018-03-04T00:00:00,İzmir Doğal Yaşam Parkı,205,54,7,3,0,0,1,0,0
7644,2018-03-04T00:00:00,Metro,86.320,42.955,1.160,12.737,0,1.167,2.880,0,0
7645,2018-03-04T00:00:00,Tramvay,11.952,4.283,243,2.830,0,77,520,0,0
7646,2018-03-05T00:00:00,Eshot,410.521,253.784,8.072,131.067,0,857,22.494,0,0
7647,2018-03-05T00:00:00,Izdeniz,28.370,7.262,428,4.548,0,643,1.262,0,0
7648,2018-03-05T00:00:00,Izdeniz-Araba,2.807,0,0,0,0,0,0,0,0
7649,2018-03-05T00:00:00,Izulas,97.829,54.896,1.815,32.375,0,173,5.471,0,0
7650,2018-03-05T00:00:00,İzban,146.314,74.853,3.474,25.039,0,1.537,5.229,0,0
7651,2018-03-05T00:00:00,İzmir Doğal Yaşam Parkı,18,5,4,0,0,0,0,0,0
7652,2018-03-05T00:00:00,Metro,170.774,105.218,3.439,30.713,0,1.468,7.574,0,0
7653,2018-03-05T00:00:00,Tramvay,11.572,3.405,257,5.015,0,48,924,0,0
7654,2018-03-06T00:00:00,BİSİM,5,0,0,0,0,0,0,0,0
7655,2018-03-06T00:00:00,Eshot,407.384,259.075,8.352,130.881,0,726,22.545,0,0
7656,2018-03-06T00:00:00,Izdeniz,29.428,7.477,411,4.854,0,614,1.361,0,0
7657,2018-03-06T00:00:00,Izdeniz-Araba,2.759,0,0,0,0,0,0,0,0
7658,2018-03-06T00:00:00,Izulas,96.436,56.082,1.868,32.449,0,116,5.380,0,0
7659,2018-03-06T00:00:00,İzban,144.395,75.734,3.601,25.444,0,1.145,5.168,0,0
7660,2018-03-06T00:00:00,İzmir Doğal Yaşam Parkı,9,1,0,1,0,0,1,0,0
7661,2018-03-06T00:00:00,Metro,176.190,110.328,3.767,31.492,0,1.429,7.706,0,0
7662,2018-03-06T00:00:00,Tramvay,12.544,3.553,299,4.776,0,64,961,0,0
7663,2018-03-07T00:00:00,BİSİM,1,0,0,0,0,0,0,0,0
7664,2018-03-07T00:00:00,Eshot,409.379,261.460,8.361,133.310,0,694,23.328,0,0
7665,2018-03-07T00:00:00,Izdeniz,29.878,8.277,487,4.870,0,728,1.338,0,0
7666,2018-03-07T00:00:00,Izdeniz-Araba,2.719,0,0,0,0,0,0,0,0
7667,2018-03-07T00:00:00,Izulas,96.963,56.564,1.922,32.619,0,101,5.447,0,0
7668,2018-03-07T00:00:00,İBB Bornova Buz Pisti,1,0,0,0,0,0,0,0,0
7669,2018-03-07T00:00:00,İzban,144.551,77.415,3.469,25.470,0,1.382,5.372,0,0
7670,2018-03-07T00:00:00,İzmir Doğal Yaşam Parkı,5,3,0,1,0,0,0,0,0
7671,2018-03-07T00:00:00,Metro,170.947,109.101,3.636,30.286,0,1.338,7.475,0,0
7672,2018-03-07T00:00:00,Tramvay,16.269,4.243,393,6.845,0,72,1.359,0,0
7673,2018-03-08T00:00:00,BİSİM,1,0,0,0,0,0,0,0,0
7674,2018-03-08T00:00:00,Eshot,409.766,260.845,8.340,130.796,0,713,23.095,0,0
7675,2018-03-08T00:00:00,Izdeniz,29.061,7.609,426,4.511,0,691,1.295,0,0
7676,2018-03-08T00:00:00,Izdeniz-Araba,2.675,0,0,0,0,0,0,0,0
7677,2018-03-08T00:00:00,Izulas,96.726,56.402,1.876,31.328,0,98,5.436,0,0
7678,2018-03-08T00:00:00,İzban,144.693,77.887,3.549,25.300,0,1.394,5.355,0,0
7679,2018-03-08T00:00:00,İzmir Doğal Yaşam Parkı,15,3,0,0,0,0,0,0,0
7680,2018-03-08T00:00:00,Metro,172.528,109.311,3.589,29.968,0,1.218,7.886,0,0
7681,2018-03-08T00:00:00,Tramvay,13.449,3.936,312,5.097,0,67,1.047,0,0
7682,2018-03-09T00:00:00,BİSİM,2,3,0,0,0,0,0,0,0
7683,2018-03-09T00:00:00,Eshot,412.085,261.608,8.203,130.040,0,756,22.511,0,0
7684,2018-03-09T00:00:00,Izdeniz,31.954,9.338,544,5.217,0,957,1.387,0,0
7685,2018-03-09T00:00:00,Izdeniz-Araba,3.204,0,0,0,0,0,0,0,0
7686,2018-03-09T00:00:00,Izulas,97.237,56.847,1.849,31.485,0,101,5.338,0,0
7687,2018-03-09T00:00:00,İzban,146.792,80.617,3.537,25.174,0,1.959,5.195,0,0
7688,2018-03-09T00:00:00,İzmir Doğal Yaşam Parkı,26,7,0,1,0,0,1,0,0
7689,2018-03-09T00:00:00,Metro,174.585,109.452,3.780,30.628,0,1.365,7.728,0,0
7690,2018-03-09T00:00:00,Tramvay,14.070,4.853,327,5.292,0,71,1.085,0,0
7691,2018-03-10T00:00:00,BİSİM,12,7,0,0,0,0,0,0,0
7692,2018-03-10T00:00:00,Eshot,362.539,172.108,4.804,95.665,0,869,17.786,0,0
7693,2018-03-10T00:00:00,Izdeniz,38.085,13.984,822,4.604,0,2.097,1.291,0,0
